0.000000000000000000e+00 0.000000000000000000e+00 5.303132028100164819e-01 2.319294840537510227e-01 2.708792064659260590e-01 3.691284256794620799e-01 2.231055625672723197e-01 3.338322233372832959e-01 1.246010019253901979e-01 5.278255650725448556e-01
3.383135477445863848e-01 4.099097170286026826e-01 3.146590542758462838e-01 3.757280080664464617e-01 2.793553760849434853e-01 2.375729872766032535e-01 3.917544584927002416e-01 2.467289689469515934e-01 2.733645718103158706e-01 2.319069455535804070e-01
4.013487250745235158e-01 2.182283297541560418e-01 3.269617060648490336e-01 3.156558798381748354e-01 2.268609874952121075e-01 4.025734419182595003e-01 2.377922818263357996e-01 3.451470970589238796e-01 2.446484755231990715e-01 3.683709502649423762e-01
4.089106368486117304e-01 2.451801259229955399e-01 3.046558180399644988e-01 3.380170616502179426e-01 2.051852561934614794e-01 3.595938361231175717e-01 2.794318144124522951e-01 3.894136522514875520e-01 2.865014981772313618e-01 2.870385674988777946e-01
2.226773242262443664e-01 2.175172056556793909e-01 1.077784791467003844e-01 1.451378573650664305e-01 2.640247220142284412e-01 3.430540342684044730e-01 4.519102770738499530e-01 3.175553435378901113e-01 3.131568834397196466e-01 5.290493584429142304e-01
3.881112236207093225e-01 3.698506939529751514e-01 2.373831258720177084e-01 2.479816080550848734e-01 2.697037583695528484e-01 3.142239270612595115e-01 4.470377493554356096e-01 2.202596248630672715e-01 2.461602116759347980e-01 3.380914384857847121e-01
3.491417834491394312e-01 3.742455639902499409e-01 1.911787535953287931e-01 4.194937854685056311e-01 3.412966142486290044e-01 1.717053846906337611e-01 4.859179038256166150e-01 3.407849877283313234e-01 1.652246527065427961e-01 0.000000000000000000e+00
2.450736694181217534e-01 2.814871263228778675e-01 3.115494664271322156e-01 3.898160948354368327e-01 4.113619810702095481e-01 1.705685587966146721e-01 2.459092658944133092e-01 2.566395174968604254e-01 2.154221339777820932e-01 4.905405374965360887e-01
3.143557633676133389e-01 1.635004443681765673e-01 3.351593190613556539e-01 4.310738358292626193e-01 1.944528148671500756e-01 8.094662302096029827e-02 4.212649296100093865e-01 2.463857978282061600e-01 3.500127737057055488e-01 4.138216289690078709e-01
1.664026494187646477e-01 3.932015329270286408e-01 2.196492575503767863e-01 2.712982968544786488e-01 4.726061962984290377e-01 4.187430305920614160e-01 9.348196823341631267e-02 3.854413708239624037e-01 2.269889237070038535e-01 2.971933846664016610e-01
2.938476419249501648e-01 2.875325004447600308e-01 1.915717621947631844e-01 4.109938164620826062e-01 6.484628836293973575e-02 5.261444878938502656e-01 2.915770807869961789e-01 6.582599952401449461e-02 2.653252073956679502e-01 4.296302853547079859e-01
3.931923106970530157e-01 4.274418236312577668e-01 1.112361061562521514e-01 1.784870270964643013e-01 3.671266275348452068e-01 2.837183492074909497e-01 4.570865927455114996e-01 3.019270147172721797e-01 1.552089520912702802e-01 2.810804999457802156e-01
2.549691490272876226e-01 1.238628770481286639e-01 1.733333954573192393e-01 1.622398711865340737e-01 2.853772583181971578e-01 4.512680361804843332e-01 4.270082657254830050e-01 2.220352201456602392e-01 4.073735749859601629e-01 4.249829776908881640e-01
2.888188692055818074e-01 2.755271251478095818e-01 2.947954241357554905e-01 3.698671674833414746e-01 3.187654094974133323e-01 3.322326553608218047e-01 4.458874868482345377e-01 1.860725917602509549e-01 2.999266655998054087e-01 2.856182973390829494e-01
4.310893987470622579e-01 4.139800006515621522e-01 2.281651210417696696e-01 2.241175839701009254e-01 2.478894999105137054e-01 1.752922381304285460e-01 3.068816044978928681e-01 2.940276622171655863e-01 3.496002805532451574e-01 3.814039342195729709e-01
2.938476419249501648e-01 2.875325004447600308e-01 1.915717621947631844e-01 4.109938164620826062e-01 6.484628836293973575e-02 5.261444878938502656e-01 2.915770807869961789e-01 6.582599952401449461e-02 2.653252073956679502e-01 4.296302853547079859e-01
3.238902916167140655e-01 3.423777258785401512e-01 3.555693354789952187e-01 3.024247412149594361e-01 3.922958739851101773e-01 3.238174357557718208e-01 2.757611914093231475e-01 2.351859953766608780e-01 2.811069976875782972e-01 3.014144649545880683e-01
8.491612331791387192e-02 3.002084011974847644e-01 2.795373708984951189e-01 4.053637218861444458e-01 2.941449446023177150e-01 4.517070304672836101e-01 3.589939157699369512e-03 3.749701201709616516e-01 3.215875636315071451e-01 3.544132468257568114e-01
3.339958364793242374e-01 3.473139398166625313e-01 3.500215137020507572e-01 3.153855971117670021e-01 3.596096292751829182e-01 2.898626885574161482e-01 3.182050089575738094e-01 2.778384470791344651e-01 2.221758510785138141e-01 3.235528868902557420e-01
3.184279278827255588e-01 3.444527565946668979e-01 3.891655265142371922e-01 2.857711329356785734e-01 4.006055131449624551e-01 2.902177768657746015e-01 3.345409257896870270e-01 2.697208850130478064e-01 2.183169884372898883e-01 2.641979869726155394e-01
3.225781228457399452e-01 3.843033849419772441e-01 3.227372238299253127e-01 2.806335494760081040e-01 3.415494627582651432e-01 2.706153802022808752e-01 3.689607082950671080e-01 2.969417252442821398e-01 2.746510264968687887e-01 2.751571549525657079e-01
1.890875938396949230e-01 2.680343956668608807e-01 1.816988896001139053e-01 3.353005382798058265e-01 5.280692906651747454e-02 4.260898073085614413e-01 5.020757775822429769e-01 5.020757775822429769e-01 2.133602595697845217e-01 1.137481351925217210e-01
