4.335446060247098443e-01 4.010957133551307230e-01 5.131958253847164197e-01 3.306860660306393807e-01 4.505715865272511556e-01 4.867749067950115360e-02 6.407311148002592383e-02 1.202568308848199763e-01 2.334239751657232464e-01 0.000000000000000000e+00
1.130750883931566364e-01 1.081175450989105974e-01 3.596079762582172767e-01 3.169116756943240465e-01 5.107362930406699197e-01 1.114662972652651768e-01 1.906192926256916886e-01 1.885851201120183618e-01 5.147550348352075700e-01 3.682724663273338472e-01
4.201569498272545444e-01 2.953038583137719830e-01 2.838669231782482982e-01 4.546400719741099106e-02 2.059343269475873706e-01 4.566899107435458127e-01 3.140519982384022968e-01 3.083951474567227513e-01 2.717970080832688984e-01 3.674668733178794722e-01
1.064090968982840148e-02 2.602237397810537867e-01 5.437867641398110852e-01 3.678947827322259223e-01 3.849455791185420472e-01 3.511412859191867519e-01 2.165422902568838459e-01 2.924602322645464825e-01 2.710175221274925828e-01 1.541506097754790361e-01
3.546792885060432998e-01 1.034852824188018106e-01 3.880088466009560810e-01 3.310304291868461091e-01 4.726754122265928726e-01 4.643564568968654993e-01 1.742798917617847596e-02 3.040324366919051613e-01 2.071839425123743472e-01 1.692565530530882600e-01
5.550454879544250986e-01 5.432292397194517924e-02 4.413708425631722443e-02 1.335375781780228643e-01 3.604833959077581862e-01 2.719419882499293784e-01 5.050914294318487041e-01 3.699587060417278139e-02 1.083152204288020948e-01 4.439304022456094789e-01
4.432928999717176688e-01 3.809400818479588002e-01 5.416971926111260882e-02 3.520881060220493186e-01 3.110645603343859533e-01 4.588852594633837517e-02 4.719948942932819524e-01 2.916371753736400896e-01 3.524153426562591229e-01 2.409880580839135478e-02
5.712452382021452335e-01 1.694267123958298760e-01 1.393280520664949285e-01 7.122032118066974615e-02 2.772069224514377983e-01 4.554054961365717191e-01 8.651506707440707877e-02 2.794141511921648391e-01 4.968866168393561988e-01 6.162425041013142035e-02
4.051592309793330404e-01 2.826635649408437700e-01 2.931933410514304117e-01 4.093746237229617946e-01 5.017791331549177336e-01 1.470336038578385907e-01 1.150333697965873342e-01 3.416957840390622003e-01 0.000000000000000000e+00 3.146546117443690949e-01
6.874986535471173943e-02 4.116413885350729829e-01 4.651813103531257099e-01 2.837537121639405746e-01 4.619659133250548777e-01 3.714936415356941413e-01 2.436766543202465163e-01 1.904991769016989855e-01 3.740293466384829457e-02 2.835978561834584522e-01
3.409137238632189426e-01 4.820488431450604683e-01 2.849782211578634761e-01 4.283643721865478815e-01 1.218666701576209405e-01 4.572862454017629918e-01 7.123463683537568925e-02 8.452293291207389758e-02 9.522590090654574346e-02 3.760976687053621537e-01
7.135536154743872539e-02 5.482854193774695517e-01 4.805294869508828226e-01 4.531260550888634164e-02 3.979082679292800240e-01 8.857127182144419741e-02 5.927304320319917025e-02 1.475684183283660633e-01 4.956937308806365627e-01 1.554085736946553553e-01
3.287611686274810041e-01 2.332799608204615127e-02 1.655697770367996549e-02 3.178621138478995301e-01 6.649064515635481065e-01 2.656975076447161757e-02 2.866887348059484752e-01 4.134268025203170493e-01 2.870649141792814413e-02 3.054810736004814342e-01
2.272828781910349871e-01 2.969550311717224500e-01 1.335983097856323076e-01 1.412190026557691158e-01 4.583018055377185429e-01 3.886596109395313303e-01 4.088720094906372893e-01 4.094517660334310305e-01 1.341581128513600896e-01 3.293122855632428236e-01
2.911483762448015544e-01 4.538109214001095348e-01 3.149539927644041670e-01 4.418002885276525737e-01 1.928854473454881535e-01 1.121850600877859205e-01 4.245940994970816562e-01 3.717857751371603792e-01 3.944859910750941889e-02 2.122580286548669815e-01
3.409137238632189426e-01 4.820488431450604683e-01 2.849782211578634761e-01 4.283643721865478815e-01 1.218666701576209405e-01 4.572862454017629918e-01 7.123463683537568925e-02 8.452293291207389758e-02 9.522590090654574346e-02 3.760976687053621537e-01
4.239675012990926639e-01 4.525137271312086873e-01 1.716313056784178337e-01 0.000000000000000000e+00 4.477667110952111562e-01 1.770423518036560173e-01 3.974870229584204773e-01 1.939455427213230762e-02 2.249219324087549932e-01 3.810834551377221269e-01
3.067869207468351678e-01 7.520349515795904383e-02 1.920057080633337521e-01 6.230915965346119773e-02 3.686347249117013503e-01 3.916261590827481709e-01 4.425886767614453654e-01 4.520758290796269008e-01 3.547998348292897841e-01 2.099399260504710985e-01
4.466431405532161891e-01 3.843851376017299870e-01 3.598767280701436477e-01 2.270786898327649406e-01 6.418268681690762409e-03 3.350581115392326503e-01 1.542753544393097309e-01 3.760034508648223417e-01 1.526769942992583506e-01 4.133849335498688826e-01
4.912494674125241767e-01 3.856383926485894009e-01 3.763772413069557121e-01 3.155177607959933073e-01 2.665457695484310663e-01 1.942750150691046895e-01 4.090694595773877729e-02 1.013347875781601820e-01 4.533542200000707512e-01 2.061167406920961509e-01
1.628322606409658979e-01 5.213843214236940637e-01 2.711323579784063464e-01 3.991280416472124948e-01 1.875630777403221872e-01 1.138777403901904406e-01 4.308449106918588178e-01 4.213526726932714239e-01 1.138921239228984361e-01 2.110526461850957269e-01
4.376637772406964944e-01 3.429291127539759593e-02 2.250192086725431584e-01 3.604068817053293072e-01 4.297349627625696722e-01 1.731670157960497614e-01 2.909779834260047271e-01 4.466672326433948625e-01 9.440970916810211000e-02 3.449575326819984133e-01
