,0,1,2,3,4,5,6,7,8,9
0,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333
1,0.25,0.3333333333333333,0.45454545454545453,0.6,,0.25,0.3333333333333333,0.5,0.5,0.21428571428571427
2,0.4000000000000001,0.42857142857142855,0.375,0.5882352941176471,0.5,0.16666666666666666,0.42857142857142855,0.5,0.5,0.4778402236266154
3,0.3333333333333333,0.3333333333333333,0.2631578947368421,0.5,0.20000000000000004,0.2222222222222222,0.39068705350167343,0.45,0.5,0.4778402236266154
4,0.42857142857142855,0.3333333333333333,0.2631578947368421,0.5161290322580645,0.4000000000000001,0.20000000000000004,0.3430152901262551,0.4000000000000001,0.47058823529411764,0.4298738607578543
5,0.38927543224642014,0.375,0.23809523809523808,0.5454545454545454,0.42857142857142855,0.25,0.3430152901262551,0.38461538461538464,0.47058823529411764,0.38950936073889264
6,0.3614700442288186,0.3333333333333333,0.32741281506488945,0.5588235294117647,0.5,0.25,0.3266812286916715,0.35714285714285715,0.5522414278959901,0.39911724241377156
7,0.33737204128023074,0.2916666666666667,0.3706122627452287,0.5341028238824059,0.5,0.3076923076923077,0.3124585290446868,0.3793103448275862,0.5427429864603556,0.39911724241377156
8,0.25302903096017304,0.47317994809046054,0.3706122627452287,0.5617151215078037,0.47619047619047616,0.35294117647058826,0.3148671603087614,0.41139465702573685,0.5976138280851129,0.3841119037376979
9,0.25070373333644586,0.522432207829478,0.3706122627452287,0.5568087267516308,0.5,0.35294117647058826,0.2923766488581356,0.3917744789265947,0.5817893282138129,0.3424452370710312
10,0.3188215757604053,0.522432207829478,0.39494261031133254,0.5636108539513256,0.5,0.3333333333333333,0.29298494945717435,0.40528394371716686,0.560241575317005,0.2884997687526773
11,0.3188215757604053,0.522432207829478,0.4184899271499722,0.555685591704407,0.5,0.35,0.3357602212375355,0.3791365925096078,0.5193746248399183,0.2936728723581376
12,0.3188215757604053,0.49842603973688054,0.43198960221932614,0.5437556242031761,0.5097110556868601,0.425694964710858,0.3357602212375355,0.3823106702540263,0.5432902374397174,0.33933679352671764
13,0.3339197777803715,0.47721510664088396,0.4522261056672943,0.5557620551451978,0.5097110556868601,0.4054237759151028,0.3645797064448445,0.3823106702540263,0.5432902374397174,0.3272176223293349
14,0.3728711947388725,0.47721510664088396,0.4423563975050389,0.5406455468945225,0.5293226134593857,0.3869954224644163,0.3645797064448445,0.39743520536009835,0.5432902374397174,0.27860282689830734
15,0.39781664208350553,0.47721510664088396,0.4423563975050389,0.5333817313612639,0.547425589864794,0.40515893668872527,0.3645797064448445,0.38639533854454006,0.5590388499417961,0.31563986393534443
16,0.48348217653492087,0.47721510664088396,0.46203015762070576,0.5294158229256075,0.5077688445494881,0.4185219156994286,0.3645797064448445,0.46123360026649307,0.5582399101630346,0.3757955830805107
17,0.4882075846498761,0.5336437838094114,0.46666928500040006,0.5422592218095215,0.4760332917651451,0.4185219156994286,0.3882955526463339,0.48688914311094583,0.5582399101630346,0.37579152151942247
18,0.48807258528607755,0.5290218046667302,0.4572605158722497,0.5905675466881753,0.4760332917651451,0.41076209814699327,0.42427816719654965,0.48688914311094583,0.5625539775825187,0.40439776335547073
19,0.48807258528607755,0.5722409692426599,0.4861489492937075,0.590345983093171,0.4919110708025649,0.5123250067585898,0.42427816719654965,0.48688914311094583,0.5556972082272027,0.4206047731659654
20,0.46697177820161245,0.567850942478165,0.4541332867725589,0.590345983093171,0.4919110708025649,0.4951233395039984,0.4444048469747172,0.5191074165964166,0.5546928717962175,0.4354585002633617
21,0.4674861949194163,0.5504440448739829,0.4541332867725589,0.6024856342547821,0.48414740264152917,0.4951233395039984,0.447162239513972,0.48450025548998876,0.5917299088332546,0.42141145186776935
22,0.4674861949194163,0.5504440448739829,0.43783756589812556,0.6024856342547821,0.4785831712642909,0.4927054349883162,0.4447260676965971,0.4725443364708415,0.6144887514806874,0.4203936777517904
23,0.5084487953102305,0.5490298423926868,0.454371755136416,0.6263924044507295,0.493480794942454,0.5256581908204333,0.5115125374916721,0.47254433647084143,0.6287669458702916,0.44100346420291825
24,0.5435595956452139,0.5490298423926868,0.4837835198422984,0.6223493526130885,0.5075507728607191,0.4899118477122092,0.5115125374916721,0.47254433647084143,0.6287669458702916,0.4322734535918708
25,0.5638413211861876,0.548845429579207,0.4985325621325183,0.6266571060380848,0.5186694004571716,0.4899118477122092,0.526043550786275,0.4713591715446123,0.617356219537846,0.43228847651780355
26,0.5638413211861876,0.5533282051490002,0.54365824579882,0.6776335750047361,0.5219042502423071,0.5081968289833599,0.5260435507862751,0.47879097363233997,0.6169804001045774,0.43401401164912307
