,0,1,2,3,4,5,6,7,8,9
0,0.1111111111111111,,0.3333333333333333,,0.6109529408412134,,0.3333333333333333,0.625,,0.4000000000000001
1,0.16666666666666666,0.16666666666666666,0.35714285714285715,0.20000000000000004,0.5091274507010112,0.20000000000000004,0.2857142857142857,0.625,,0.4375
2,0.29633994160179256,0.16666666666666666,0.4000000000000001,0.3333333333333333,0.4703176469470712,0.21052631578947367,0.375,0.4985551925772036,0.07142857142857142,0.6337328644363107
3,0.33921574336983623,0.3,0.4074074074074074,0.3,0.4703176469470712,0.25,0.4000000000000001,0.34515359486114094,0.3506672176477709,0.6035551089869626
4,0.40214757733461376,0.3333333333333333,0.3870967741935484,0.25,0.5027382352103034,0.25,0.3333333333333333,0.4324664488796555,0.3032538566053571,0.5064687884713412
5,0.3479945331762362,0.3333333333333333,0.3870967741935484,0.25,0.5027382352103034,0.25,0.3333333333333333,0.4041427015807063,0.3032538566053571,0.5064687884713412
6,0.35874633118452853,0.3684210526315789,0.375,0.29411764705882354,0.5833333333333334,0.2701468568165313,0.2777777777777778,0.3857725787815833,0.2953643963675264,0.47924027965736427
7,0.35874633118452853,0.35,0.3986209461913311,0.30993532387624423,0.5555555555555556,0.25889073778250915,0.2857142857142857,0.3264229512767243,0.2760122871269077,0.4806719845085805
8,0.4115877207631679,0.35,0.3861640416228521,0.37894179148861984,0.4838709677419355,0.34123621136223037,0.2857142857142857,0.33451766113385467,0.2665251816310203,0.5414327449004303
9,0.4115877207631679,0.3533499726879274,0.3665156192253301,0.37894179148861984,0.4670826550965728,0.38066203099165935,0.375,0.3582848875219313,0.2665251816310203,0.6127291650709782
10,0.39634373110527277,0.3895018989162435,0.3635877704701539,0.3720381950809482,0.4670826550965728,0.38066203099165935,0.4166666666666667,0.38812828550367984,0.3250667398995309,0.6471813519355891
11,0.3751291724941746,0.3895018989162435,0.35319954845672097,0.33809015630716477,0.5201653722575775,0.355284562258882,0.4166666666666667,0.39949743938951704,0.3250667398995309,0.6171064471083999
12,0.37975859430629605,0.3895018989162435,0.3433884498884787,0.3630495746562227,0.5201653722575775,0.4613428710652404,0.38495598260067215,0.39949743938951704,0.3182396842912521,0.6899425377854301
13,0.37975859430629605,0.47277678541525314,0.35319954845672097,0.43129426308591307,0.5201653722575775,0.4613428710652404,0.3918380119521161,0.39949743938951704,0.3047904682470185,0.7161314649555358
14,0.3820603636175098,0.46719632180798776,0.35319954845672097,0.40254131221351896,0.5201653722575775,0.4613428710652404,0.41311653668229065,0.39949743938951704,0.3047904682470185,0.741826323266087
15,0.424941888699999,0.46719632180798776,0.3761785403259087,0.40254131221351896,0.521859115911487,0.4324072625008862,0.396591875214999,0.39949743938951704,0.29390509438105356,0.737459821684969
